Tiempo, N_Partida, Cant_Palabras, Evento, User, Genero, Edad, Estado, Palabra, Nivel
1625020804,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Mosca,Dificil
1625020806,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Mosca,Dificil
1625020807,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Gorrion,Dificil
1625020809,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Gorrion,Dificil
1625020809,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Libelula,Dificil
1625020809,Partida n,36.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Libelula,Dificil
1625020810,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Gato,Dificil
1625020811,Partida n,36.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Gato,Dificil
1625020812,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Ternero,Dificil
1625020815,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Ternero,Dificil
1625020815,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Gorrion,Dificil
1625020816,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Gorrion,Dificil
1625020816,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Ardilla,Dificil
1625020818,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Ardilla,Dificil
1625020818,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Cucaracha,Dificil
1625020820,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Cucaracha,Dificil
1625020820,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Topo,Dificil
1625020822,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Topo,Dificil
1625020822,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Cabra,Dificil
1625020824,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Cabra,Dificil
1625020824,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Gorrion,Dificil
1625020825,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Gorrion,Dificil
1625020826,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Gorrion,Dificil
1625020827,Partida n,36.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Gorrion,Dificil
1625020828,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Ternero,Dificil
1625020830,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Ternero,Dificil
1625020830,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Boa_Constrictora,Dificil
1625020832,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Boa_Constrictora,Dificil
1625020832,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Topo,Dificil
1625020834,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Topo,Dificil
1625020834,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Ardilla,Dificil
1625020836,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Ardilla,Dificil
1625020836,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Ternero,Dificil
1625020837,Partida n,36.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Ternero,Dificil
1625020837,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Cigarra,Dificil
1625020839,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Cigarra,Dificil
1625020839,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Girafa,Dificil
1625020841,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Girafa,Dificil
1625020841,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Caracol,Dificil
1625020843,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Caracol,Dificil
1625020843,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Reno,Dificil
1625020845,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Reno,Dificil
1625020845,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Cabra,Dificil
1625020847,Partida n,36.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Cabra,Dificil
1625020848,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Cigarra,Dificil
1625020851,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Cigarra,Dificil
1625020851,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Grillo,Dificil
1625020853,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Grillo,Dificil
1625020853,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Cigarra,Dificil
1625020854,Partida n,36.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Cigarra,Dificil
1625020855,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Pavo,Dificil
1625020857,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Pavo,Dificil
1625020858,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Boa_Constrictora,Dificil
1625020860,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Boa_Constrictora,Dificil
1625020860,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Girafa,Dificil
1625020861,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Girafa,Dificil
1625020861,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Caracol,Dificil
1625020863,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Caracol,Dificil
1625020863,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Reno,Dificil
1625020864,Partida n,36.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Reno,Dificil
1625020864,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Topo,Dificil
1625020867,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Topo,Dificil
1625020867,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Pavo,Dificil
1625020869,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Pavo,Dificil
1625020869,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Lince,Dificil
1625020871,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Lince,Dificil
1625020871,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Perico,Dificil
1625020872,Partida n,36.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Perico,Dificil
1625020873,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Mosca,Dificil
1625020875,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Mosca,Dificil
1625020876,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Aguila_Gris,Dificil
1625020878,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Aguila_Gris,Dificil
1625020879,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Aguila_Gris,Dificil
1625020881,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Aguila_Gris,Dificil
1625020881,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Aguila_Gris,Dificil
1625020882,Partida n,36.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Aguila_Gris,Dificil
1625020882,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Orangutan,Dificil
1625020884,Partida n,36.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Orangutan,Dificil
1625020885,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Tortuga,Dificil
1625020887,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Tortuga,Dificil
1625020887,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Girafa,Dificil
1625020889,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Girafa,Dificil
1625020890,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Buitre,Dificil
1625020892,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Buitre,Dificil
1625020893,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Girafa,Dificil
1625020894,Partida n,36.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Girafa,Dificil
1625020894,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Caracol,Dificil
1625020895,Partida n,36.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Caracol,Dificil
1625020896,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Lince,Dificil
1625020899,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Lince,Dificil
1625020899,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Boa_Constrictora,Dificil
1625020901,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Boa_Constrictora,Dificil
1625020902,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Buitre,Dificil
1625020904,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Buitre,Dificil
1625020904,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Pavo,Dificil
1625020906,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Pavo,Dificil
1625020907,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Gorila,Dificil
1625020908,Partida n,36.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Gorila,Dificil
1625020908,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Cucaracha,Dificil
1625020911,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Cucaracha,Dificil
1625020912,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Mosca,Dificil
1625020914,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Mosca,Dificil
1625020914,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Tortuga,Dificil
1625020916,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Tortuga,Dificil
1625020916,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Lince,Dificil
1625020917,Partida n,36.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Lince,Dificil
1625020918,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Mariquita,Dificil
1625020920,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Mariquita,Dificil
1625020920,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Mosca,Dificil
1625020923,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Mosca,Dificil
1625020923,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Ardilla,Dificil
1625020926,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Ardilla,Dificil
1625020927,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Buitre,Dificil
1625020929,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Buitre,Dificil
1625020929,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Pajaro_Carpintero,Dificil
1625020930,Partida n,36.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Pajaro_Carpintero,Dificil
1625020931,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Pavo,Dificil
1625020933,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Pavo,Dificil
1625020933,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Pavo,Dificil
1625020934,Partida n,36.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Pavo,Dificil
1625020935,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Hamster,Dificil
1625020936,Partida n,36.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Hamster,Dificil
1625020937,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Cucaracha,Dificil
1625020939,Partida n,36.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Cucaracha,Dificil
1625020940,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Tortuga,Dificil
1625020942,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Tortuga,Dificil
1625020943,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Tortuga,Dificil
1625020945,Partida n,36.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Tortuga,Dificil
1625020946,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Mosca,Dificil
1625020947,Partida n,36.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Mosca,Dificil
1625020947,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Mariquita,Dificil
1625020949,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Mariquita,Dificil
1625020950,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Topo,Dificil
1625020951,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Topo,Dificil
1625020951,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Boa_Constrictora,Dificil
1625020953,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Boa_Constrictora,Dificil
1625020953,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Grillo,Dificil
1625020955,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Grillo,Dificil
1625020956,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Ardilla,Dificil
1625020957,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Ardilla,Dificil
1625020958,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Boa_Constrictora,Dificil
1625020959,Partida n,36.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Boa_Constrictora,Dificil
1625020960,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Buitre,Dificil
1625020963,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Buitre,Dificil
1625020963,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Grillo,Dificil
1625020966,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Grillo,Dificil
1625020966,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Grillo,Dificil
1625020967,Partida n,36.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Grillo,Dificil
1625020968,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Mariquita,Dificil
1625020971,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Mariquita,Dificil
1625020972,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Murcielago,Dificil
1625020973,Partida n,36.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Murcielago,Dificil
1625020974,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Buitre,Dificil
1625020977,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Buitre,Dificil
1625020977,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Buitre,Dificil
1625020978,Partida n,36.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Buitre,Dificil
1625020979,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Ardilla,Dificil
1625020980,Partida n,36.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Ardilla,Dificil
1625020982,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Puma,Dificil
1625020984,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Puma,Dificil
1625020985,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Topo,Dificil
1625020986,Partida n,36.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Topo,Dificil
1625020987,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Mariquita,Dificil
1625020988,Partida n,36.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Mariquita,Dificil
1625020989,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Puma,Dificil
1625020990,Partida n,36.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Puma,Dificil
1625020992,Partida n,36.0,Fin_Partida,Usuario2,Femenino,27,Ganada,Puma,Dificil
1625021014,Partida n,36.0,Inicio_Partida,Usuario2,Femenino,27,-,-,Dificil
1625021015,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Araña,Dificil
1625021016,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Araña,Dificil
1625021016,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Escarabajo,Dificil
1625021018,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Escarabajo,Dificil
1625021018,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Ocelote,Dificil
1625021020,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Ocelote,Dificil
1625021020,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Grillo,Dificil
1625021022,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Grillo,Dificil
1625021022,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Gorila,Dificil
1625021025,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Gorila,Dificil
1625021025,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Hormiga,Dificil
1625021027,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Hormiga,Dificil
1625021028,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Gato,Dificil
1625021030,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Gato,Dificil
1625021030,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Kiwi,Dificil
1625021032,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Kiwi,Dificil
1625021032,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Ocelote,Dificil
1625021033,Partida n,36.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Ocelote,Dificil
1625021034,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Avestruz,Dificil
1625021036,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Avestruz,Dificil
1625021036,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Oso,Dificil
1625021038,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Oso,Dificil
1625021038,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Gato,Dificil
1625021039,Partida n,36.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Gato,Dificil
1625021040,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Libelula,Dificil
1625021042,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Libelula,Dificil
1625021042,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Leon,Dificil
1625021044,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Leon,Dificil
1625021044,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Topo,Dificil
1625021046,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Topo,Dificil
1625021047,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Topo,Dificil
1625021049,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Topo,Dificil
1625021049,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Guacamayo_Azul,Dificil
1625021052,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Guacamayo_Azul,Dificil
1625021053,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Avispa,Dificil
1625021054,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Avispa,Dificil
1625021054,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Avispon,Dificil
1625021056,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Avispon,Dificil
1625021073,Partida n,36.0,Fin_Partida,Usuario2,Femenino,27,Cancelada,-,Dificil
1625021124,Partida n,24.0,Inicio_Partida,Usuario2,Femenino,27,-,-,Medio
1625021127,Partida n,24.0,Fin_Partida,Usuario2,Femenino,27,Cancelada,-,Medio
1625021134,Partida n,24.0,Inicio_Partida,Usuario2,Femenino,27,-,-,Medio
1625021134,Partida n,24.0,Fin_Partida,Usuario2,Femenino,27,Cancelada,-,Medio
1625021144,Partida n,12.0,Inicio_Partida,Usuario2,Femenino,27,-,-,Facil
1625021146,Partida n,12.0,Fin_Partida,Usuario2,Femenino,27,Cancelada,-,Facil
1625021149,Partida n,12.0,Inicio_Partida,Usuario2,Femenino,27,-,-,Facil
1625021149,Partida n,12.0,Fin_Partida,Usuario2,Femenino,27,Cancelada,-,Facil
1625021345,Partida n,12.0,Inicio_Partida,Usuario2,Femenino,27,-,-,Facil
1625021345,Partida n,12.0,Fin_Partida,Usuario2,Femenino,27,Cancelada,-,Facil
1625021381,Partida n,24.0,Inicio_Partida,Usuario2,Femenino,27,-,-,Medio
1625021381,Partida n,24.0,Fin_Partida,Usuario2,Femenino,27,Cancelada,-,Medio
1625140700,Partida n,24.0,Inicio_Partida,Usuario2,Femenino,27,-,-,Medio
1625140700,Partida n,24.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Babosa,Medio
1625140702,Partida n,24.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Babosa,Medio
1625140702,Partida n,24.0,Fin_Partida,Usuario2,Femenino,27,Cancelada,-,Medio
1625143752,Partida n,24.0,Inicio_Partida,Usuario2,Femenino,27,-,-,Medio
1625143753,Partida n,24.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Escorpion,Medio
1625143754,Partida n,24.0,Fin_Partida,Usuario2,Femenino,27,Cancelada,-,Medio
1625143797,Partida n,24.0,Inicio_Partida,Usuario2,Femenino,27,-,-,Medio
1625143797,Partida n,24.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Langosta,Medio
1625143799,Partida n,24.0,Fin_Partida,Usuario2,Femenino,27,Cancelada,-,Medio
1625143842,Partida n,24.0,Inicio_Partida,Usuario2,Femenino,27,-,-,Medio
1625143843,Partida n,24.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Faisan,Medio
1625143844,Partida n,24.0,Fin_Partida,Usuario2,Femenino,27,Cancelada,-,Medio
1625143907,Partida n,24.0,Inicio_Partida,Usuario2,Femenino,27,-,-,Medio
1625143907,Partida n,24.0,Primera_Ficha,Usuario2,Femenino,27,Primera,South Africa ,Medio
1625143908,Partida n,24.0,Fin_Partida,Usuario2,Femenino,27,Cancelada,-,Medio
1625143994,Partida n,24.0,Inicio_Partida,Usuario2,Femenino,27,-,-,Medio
1625143995,Partida n,24.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Egypt ,Medio
1625143996,Partida n,24.0,Fin_Partida,Usuario2,Femenino,27,Cancelada,-,Medio
1625144012,Partida n,24.0,Inicio_Partida,Usuario2,Femenino,27,-,-,Medio
1625144012,Partida n,24.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Cisne,Medio
1625144013,Partida n,24.0,Fin_Partida,Usuario2,Femenino,27,Cancelada,-,Medio
1628700704,Partida n,36.0,Inicio_Partida,Usuario2,Femenino,27,-,-,Dificil
1628700704,Partida n,36.0,Fin_Partida,Usuario2,Femenino,27,Cancelada,-,Dificil
1628700716,Partida n,36.0,Inicio_Partida,Usuario2,Femenino,27,-,-,Dificil
1628700716,Partida n,36.0,Fin_Partida,Usuario2,Femenino,27,Cancelada,-,Dificil
1628700727,Partida n,24.0,Inicio_Partida,Usuario2,Femenino,27,-,-,Medio
1628700727,Partida n,24.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Ñandu,Medio
1628700729,Partida n,24.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Ñandu,Medio
1628700730,Partida n,24.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Reno,Medio
1628700731,Partida n,24.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Reno,Medio
1628700732,Partida n,24.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Ñandu,Medio
1628700733,Partida n,24.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Ñandu,Medio
1628700734,Partida n,24.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Barracuda,Medio
1628700735,Partida n,24.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Barracuda,Medio
1628700736,Partida n,24.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Vibora,Medio
1628700738,Partida n,24.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Vibora,Medio
1628700739,Partida n,24.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Leopardo,Medio
1628700740,Partida n,24.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Leopardo,Medio
1628700740,Partida n,24.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Paloma,Medio
1628700742,Partida n,24.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Paloma,Medio
1628700743,Partida n,24.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Guepardo,Medio
1628700745,Partida n,24.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Guepardo,Medio
1628700746,Partida n,24.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Kiwi,Medio
1628700748,Partida n,24.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Kiwi,Medio
1628700748,Partida n,24.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Perico,Medio
1628700750,Partida n,24.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Perico,Medio
1628700751,Partida n,24.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Arenque,Medio
1628700753,Partida n,24.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Arenque,Medio
1628700754,Partida n,24.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Elefante,Medio
1628700755,Partida n,24.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Elefante,Medio
1628700756,Partida n,24.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Paloma,Medio
1628700756,Partida n,24.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Paloma,Medio
